club,leagueCountry,birthday,position,redCards,meanIAT_redCards,ties,meanExp_yellowReds,yellowCards,meanIAT_yellowCards,meanExp_redCards,skin_color,height,meanExp_yellowCards,victories,meanIAT_yellowReds,defeats,games,goals,weight
74,3,5936.0,8,1,0.0005578667100658407,46,0.007811536795743158,53,0.06313944929816856,0.0053028739693670975,0,185.0,0.09887337735769236,66,0.004894378410396072,62,174,5,76.0
67,3,7452.0,1,0,-0.001576273656842459,12,-0.002371301381815729,19,0.07396912959135753,-0.006817238900378253,0,180.0,0.1176442110913278,16,-0.0014909624331241136,29,57,1,75.0
59,0,4771.0,7,0,-0.001422009874329629,47,-0.0015821597037365422,14,-0.02879128158454452,-0.009060813763641146,0,173.0,-0.0339687137595939,159,-0.0013450477288341315,86,292,57,69.0
19,0,4315.0,11,0,-0.0014158118360658091,111,-0.0008028147403264122,22,-0.0285764344631413,-0.020205966457631317,1,168.0,-0.03406764425349445,210,-0.0006289901767277957,139,460,58,64.0
17,1,8466.0,9,2,0.003904467305531826,32,0.003911749305450097,18,0.002961279491996007,0.0053832992560497615,0,179.0,0.005622246392861147,52,0.003982340162833538,42,126,31,76.0
54,0,2301.0,4,1,-0.00093288748561117,180,-0.0016269022050615948,20,-0.034472617631277486,-0.01958211980503675,0,188.0,-0.041379221461899866,272,-0.0013470721852512375,213,665,0,84.0
36,0,7015.0,1,0,-0.0014634116985319913,35,-0.0016900289089840405,9,-0.02937141103704903,-0.0052809558417697775,0,172.0,-0.037228490232965566,116,-0.0013842087998071641,42,193,58,63.0
53,1,5949.0,9,0,-0.001462278328651201,58,-0.0014195869335409596,18,-0.02255000404963254,-0.005735067063338422,0,173.0,-0.025642162506634703,119,-0.001383136770272345,84,261,89,70.0
26,2,4435.0,6,1,5.78426939972491e-05,78,0.0062519686571332524,51,0.032324728292245114,-0.0015816717051282145,1,176.0,0.03855601640952388,97,0.0060763869612735725,49,224,9,72.0
80,2,3494.0,11,0,-0.001451187507446025,126,0.0006436058268410509,55,-0.00560901273804151,-0.01429131100455454,1,175.0,-0.006522277070841518,250,0.0007325530752023817,97,473,73,72.0
52,1,6604.0,1,0,-0.001449501373922984,64,-0.0001606542126570163,29,-0.0061179957342863385,-0.008092589805318372,0,174.0,-0.007762093007934683,119,-2.9903272692198522e-05,68,251,61,71.0
23,3,6479.0,8,0,-0.0016021677881628373,37,0.0015395585940536096,30,0.030631662676590926,-0.007996849749173132,0,178.0,0.059697936261382124,61,0.001107903704067339,43,141,3,72.0
67,3,3590.0,7,1,-0.0007778605667402885,108,0.0015044721236162153,56,-0.005854531519916063,-0.010001489797302568,0,170.0,-0.012048892132304074,225,0.0008354972449113075,146,479,94,64.0
0,0,3582.0,7,0,-0.0014097128458331913,99,-0.0007013882728634901,22,-0.026565433945775437,-0.016586492793736883,0,178.0,-0.032602197194963684,143,-0.0005385508306855841,169,411,41,72.0
39,1,2315.0,4,1,-0.0007094390409874841,109,-0.0014014547491457852,25,-0.026752688658006108,-0.007192024098155356,0,196.0,-0.027949860493304068,178,-0.001360239997339864,175,462,0,96.0
38,1,7024.0,0,1,5.1389311606177085e-05,63,0.00033857685070717484,44,0.016761238518159617,0.012883744156019554,0,190.0,0.0173982539918555,107,0.00013426603009149266,74,244,10,82.0
76,2,5626.0,4,0,-0.0014324891264529864,51,-0.0013863491197040989,11,-0.026339591835383938,-0.006023191785839094,0,185.0,-0.025420763839290445,74,-0.0013549598219375952,78,203,0,78.0
52,1,4403.0,5,1,-0.0007795228640613588,100,-0.0015292408242078552,40,-0.018538209302699244,-0.0012724006147811224,0,191.0,-0.02052519534644484,241,-0.0013728806498504633,160,501,67,83.0
72,3,5961.0,7,1,0.00045395913773816867,44,0.018359463215433226,32,0.01678362698580403,0.0016032914833166727,0,184.0,0.030317773637324706,71,0.010964928093253045,65,180,15,76.0
57,3,5955.0,10,0,-0.0015703356745358948,42,0.0009483887452214674,31,0.014832035903837769,-0.009910895356079086,0,168.0,0.02225518182757446,69,0.0005810988334369418,68,179,12,68.0
60,1,6973.0,0,2,0.003576134264894183,33,-0.0018557238882164113,19,0.003411850124220344,0.00048535875017755384,0,191.0,0.009206038551034024,58,-0.0014192295900284368,43,134,4,88.0
62,1,4855.0,5,1,-1.4942808202505734e-05,58,0.0014814866238642992,35,0.00495444196939939,-0.005365742879195706,0,178.0,0.005733638196471647,103,0.0014831114220761775,76,237,9,73.0
20,3,7299.0,2,0,-0.0014969283366093108,48,0.007460597993620225,31,0.01044561503712773,-0.010260544834768584,0,178.0,0.010894327692618314,71,0.004518210384476492,68,187,25,71.0
1,1,6734.0,0,1,-0.0002084850243905157,60,0.009934561254966988,62,0.036868629395953804,0.0010162807134187633,0,185.0,0.043169835291198486,128,0.008110909590569823,72,260,8,82.0
20,3,5625.0,9,3,0.0019598368593988693,67,-0.0022277647023096854,80,0.043194515757196086,0.019052752087578558,0,179.0,0.06589053135263401,148,-0.0014573457200677932,102,317,149,72.0
37,1,8406.0,1,0,-0.0014378930219209301,9,-0.0013950153861358168,6,-0.006889330317163843,-0.002879521039681565,0,178.0,-0.008120323629119165,23,-0.0013600712472921054,21,53,12,65.0
38,1,3490.0,0,3,0.0020682592305944158,74,0.0019903845156290217,49,0.013117062982370805,0.014376730034307962,0,193.0,0.0161998697568071,125,0.0021118865237132346,85,284,18,88.0
53,1,7365.0,9,1,0.0006563426240985572,56,-0.0013542111115577467,8,-0.028165616656375663,0.014147749035199456,0,189.0,-0.028110288296418942,55,-0.0013568765513087568,50,161,41,78.0
4,2,4738.0,11,0,-0.001418191363131409,93,-0.001372845350646597,27,-0.0168087677289861,-0.012814929448896024,1,174.0,-0.013951859740170278,139,-0.0013414358834402185,102,334,56,72.0
49,2,3279.0,0,3,0.0009244461178017076,103,0.001606630916447693,76,0.01492036789772361,0.02570643219334472,1,185.0,0.015847964162742787,185,0.001014279923703465,140,428,18,74.0
38,1,5022.0,9,1,0.00019222115767598096,51,-0.0014593564400173374,26,-0.00239238830953457,0.007775783163684644,0,186.0,-0.0034665501735414326,81,-0.001371397585395555,73,205,60,82.0
43,2,3657.0,1,0,-0.0014141614980046466,148,-0.0015057409827444748,48,-0.016851748658444944,-0.018122799487832717,0,173.0,-0.020238689715729057,234,-0.0013376241230339733,196,578,70,72.0
37,1,6440.0,2,1,5.287026254842096e-05,56,0.00010382264583728046,37,0.010444202445872335,-0.0016477864299160676,0,185.0,0.01059789158600678,85,0.0001306239440099709,85,226,48,72.0
15,3,6215.0,1,1,0.0010879858849018762,20,0.007832568448553375,24,0.012306597789053448,-0.001744703767511272,0,180.0,0.0135926355732046,82,0.00550481694199748,42,144,19,72.0
17,1,7905.0,0,0,-0.0014408396442374715,34,0.0009157512141325275,19,-0.0006876780120784992,-0.003182545075168448,0,192.0,-0.002563432735342456,65,0.000974837181655475,45,144,12,86.0
52,1,5137.0,9,2,0.0001864833524064245,82,-0.0014971359669074035,42,-0.010769848381604108,0.014729089668078931,0,191.0,-0.013053943948950807,186,-0.0013692849684011972,144,412,149,80.0
52,1,6940.0,0,0,-0.0014471471446478265,54,-0.00153462924946579,51,0.0270017034643962,-0.009035598991024955,0,189.0,0.02472716656899563,121,-0.0013688245175617895,62,237,12,83.0
11,1,4274.0,9,0,-0.0014345155289618213,76,-0.0013542111115577467,31,-0.013741816084069585,-0.011415117088578085,0,185.0,-0.013714821747107805,117,-0.0013568765513087585,142,335,83,82.0
29,1,7770.0,0,0,-0.0014367580556222882,14,-0.001460997032004809,10,0.018958857005822668,-0.0019454475055890146,0,190.0,0.020260939780697932,25,-0.0013589977077409052,13,52,2,82.0
37,1,6880.0,8,1,0.00019955786430580252,52,-0.0014314228460478155,10,-0.028263751961617088,-0.004484876189029302,0,171.0,-0.030373191892966268,78,-0.0013640494356647733,69,199,3,65.0
11,1,5548.0,0,0,-0.0014145210102337587,41,-0.0016447031730568444,28,0.010040527590063032,-0.006408110028134313,0,192.0,0.011955613612801376,85,-0.001337964177710094,45,171,4,80.0
80,2,4347.0,4,0,-0.0015056407882601658,55,-0.002114641525210753,5,-0.04025839880025142,-0.014949676409764962,0,188.0,-0.06084140473160566,102,-0.0014241523629672929,95,252,0,82.0
8,1,6462.0,5,1,-3.823824518487307e-05,72,3.725453002266147e-05,36,0.005411951770844653,0.003147631311610287,0,178.0,0.005467073511176625,92,3.942887982909908e-05,77,241,14,71.0
39,1,6844.0,9,0,-0.0014345155289618202,31,-0.0013542111115577456,7,-0.021790549150475885,-0.005305702780506099,0,180.0,-0.02174774393297394,36,-0.0013568765513087575,35,102,17,75.0
29,1,6076.0,2,0,-0.0014367702111512293,50,0.004499552770388457,49,0.02722079426304092,-0.008436874590147659,0,170.0,0.02893280661240648,103,0.004520958701035849,76,229,9,68.0
19,0,5983.0,5,6,0.005314714985830635,85,0.0015708688280685144,77,0.04166410859071462,0.03384207475752792,1,189.0,0.054642430268451565,132,0.000985397129057135,85,302,18,82.0
14,0,5265.0,2,5,0.004082233141154475,89,-0.0012934215576762065,38,-0.003111610678249586,0.017797898659618203,1,172.0,0.0007509790565431312,101,-0.001312723744440886,113,303,41,72.0
54,0,6077.0,1,1,-0.0001963798430734176,62,-0.0015218969053560605,19,-0.020805250817192058,0.006566862869457868,0,175.0,-0.0234060933938553,96,-0.001330227487026292,112,270,31,68.0
0,0,4996.0,8,1,-0.00016107599380741088,70,-0.0015636512363098275,22,-0.0190166952190146,-0.007952900149297825,0,181.0,-0.02319620690179706,111,-0.0013354223667681408,109,290,2,77.0
91,0,4363.0,6,1,-0.000583358356113897,107,-0.0005769183147307172,71,0.01465198241062109,-0.00960561483141748,0,183.0,0.016580906696133227,159,-0.0005075829623901459,134,400,16,77.0
49,2,5565.0,4,1,-0.0004946046707042074,86,0.0006762152749383841,10,-0.0357323308600327,0.0007519716243487548,1,185.0,-0.041850551096856835,167,-0.00023859855816456827,97,350,0,82.0
2,0,8032.0,0,0,-0.001410025139028291,43,-0.001573349125133042,12,-0.022347617146936463,-0.005987647411950534,1,191.0,-0.023555556857699438,63,-0.0013337116324477795,80,186,12,76.0
62,1,3336.0,8,1,-0.0007509210992355668,112,0.0005563052230362054,73,0.004800524122719103,-0.002273001419519191,0,172.0,0.002040267291057157,206,0.0020579439748058103,173,491,9,69.0
61,0,5479.0,5,0,-0.0014163381607477646,115,-0.0016145925472507974,21,-0.02873924930267048,-0.013600380930987732,0,170.0,-0.03560661578625027,189,-0.0013396829802415937,139,443,39,60.0
70,0,3802.0,3,3,-0.000148497645245004,176,-6.155370509869319e-07,76,-0.011655010134969886,0.009260807227878464,0,188.0,-0.01478294086975739,418,0.0003925467584230815,171,765,194,83.0
73,0,6100.0,9,0,-0.0014144870869988346,68,-0.0015749639871877044,43,-1.0984049349056796e-05,-0.013448654438398659,0,175.0,0.0005702443174910088,165,-0.0013379320904715226,91,324,76,72.0
73,0,4458.0,1,1,-0.0005872636078068482,109,0.0009842754129220175,64,0.0053632334946013965,-0.002429227010768561,0,176.0,0.00544547534832515,203,0.0009795555260987412,109,421,45,66.0
68,0,4086.0,8,1,-0.00017366623296893074,71,-0.0014963582195330226,50,0.017836694363719055,-0.004935033312940681,0,180.0,0.01873573168911225,97,-0.0013259533523466765,98,266,19,75.0
0,0,4730.0,3,2,0.0002374217740746196,90,0.0024453027723204505,67,0.011510931085865045,0.009396135846120021,0,178.0,0.015133290283047891,187,0.0004923570838718742,122,399,57,70.0
42,0,5280.0,8,1,-0.0003837883093298957,79,0.00034925213974211603,47,-0.003803012040691948,-0.015614394045008957,0,186.0,-0.004318506230081959,191,0.00040021616755976056,117,387,28,87.0
70,0,5316.0,7,0,-0.0014087252465049356,121,-0.0015265938849902008,12,-0.03581145638662206,-0.024387758925319712,0,182.0,-0.04125455869818061,188,-0.0013324820928237381,172,481,44,70.0
54,0,3472.0,3,0,-0.0014339197533150333,112,5.700788761615886e-05,74,0.008200057526548576,-0.013573785488631798,0,180.0,0.00983948194317852,234,-0.0005029730629777546,119,465,52,77.0
12,0,3984.0,4,0,-0.0014091886003410126,18,-0.0015244298146787295,1,-0.0393652545860591,-0.0034608318626117023,0,195.0,-0.04527013119763742,29,-0.0013329203689820908,22,69,0,86.0
27,3,6556.0,11,0,-0.0015728059924252553,70,0.0016608403046984358,40,0.0008485241101070972,-0.0249745964026694,0,179.0,-0.0016090803275967645,116,0.0010371885041327027,107,293,42,68.0
78,1,7056.0,5,0,-0.0014462250353060025,63,-0.001481800535116617,34,-0.00035307169676674727,-0.010797474137360671,0,185.0,0.0012696463936201744,131,-0.0013679523147041672,64,258,8,72.0
29,1,6886.0,9,1,0.0002649195496039483,50,0.00033762644730255794,33,0.011190081750502378,0.00601542376455297,0,185.0,0.01102592124197933,69,0.00034259680007155005,79,198,68,79.0
53,1,6789.0,4,0,-0.001445353867210802,59,-0.0014533657796300806,18,-0.022267894537828604,-0.010076213416153371,0,189.0,-0.024385890490629288,109,-0.0013671282960464664,97,265,0,80.0
26,2,3865.0,6,5,0.0019508924876406558,133,0.0005735422122224262,64,-0.0013124722530406822,0.032437602363839704,0,182.0,0.001000778258361843,206,0.0006736485532215606,155,494,20,82.0
73,0,2906.0,0,1,-0.0009119522723212649,145,-0.0008381086234411818,51,-0.013975414924819107,-0.024483017410881762,1,191.0,-0.0151141209909217,220,-0.0007416643790991473,197,562,11,85.0
82,2,3692.0,0,0,-0.0014263241195252626,87,-0.00021111182318806133,68,0.034939056404317034,-0.011562257864027748,0,184.0,0.03404648595532935,95,-0.00017890506602253947,104,286,7,80.0
77,0,5948.0,7,0,-0.001428593109335042,48,-0.0014629618191227488,10,-0.024763995086962268,-0.005845966366762929,0,172.0,-0.02737251513684805,60,-0.0013512746654062732,62,170,20,64.0
62,1,4855.0,2,2,0.0007315728490797133,67,0.002979997027293028,50,0.010478328446138628,-0.0067749441132372865,0,173.0,-0.0030207590474891303,127,0.0010535413423426274,103,297,61,72.0
37,1,6727.0,1,0,-0.0014527435809062641,33,0.003132394779998421,17,-0.006919083222510621,-0.0037161664193909615,0,169.0,-0.0066250112849494894,63,0.003084533097833813,55,151,27,59.0
29,1,8161.0,1,0,-0.00144423266185082,18,-0.001195583789238417,5,-0.02901809234655783,-0.0025112910109811983,0,178.0,-0.02571898533723864,45,-0.0013660677726631731,41,104,23,69.0
53,1,4091.0,1,0,-0.0014675704501527288,89,-0.0007005551046059744,40,-0.006538341872913757,-0.009888496281957428,0,170.0,-0.00980128950337412,129,-0.0004208201646564377,130,348,59,67.0
65,1,7392.0,9,0,-0.001511010499094088,28,-0.002214325707227273,7,-0.03196460948768886,-0.005565045098724464,0,180.0,-0.05293806219384812,77,-0.0014292314538316012,57,162,44,78.0
8,1,7825.0,5,1,0.000745211342711767,37,-0.0014542058492626186,26,0.011794287244378086,0.005028539962974926,0,184.0,0.012387338343492958,67,-0.001362712890755677,50,154,18,80.0
3,0,7014.0,9,0,-0.0014356092058001072,75,-0.0016473867510372773,13,-0.032299271602718366,-0.017234060430974408,0,170.0,-0.03849643526713312,204,-0.001357911036071468,76,355,82,68.0
1,1,6201.0,8,0,-0.001610949725316096,48,-0.0022161544865756198,15,-0.020166345313742444,-0.0112430317151566,1,181.0,-0.023391451875201863,81,-0.0015237617603210151,65,194,11,71.0
26,2,4622.0,3,9,0.007617762001554219,77,0.0030323416534647515,92,0.046702625063193434,0.039475419152183985,0,186.0,0.06251573361956181,210,0.0017142880475141033,62,349,37,75.0
26,2,5378.0,0,2,0.000775531903189561,78,-0.0020347904002943045,28,-0.015036230747611547,-0.0019218535077915266,0,183.0,-0.02134841944874873,172,-0.0014557441907576008,54,304,21,79.0
25,3,7770.0,1,0,-0.0015264539041422874,21,0.0013896686895906402,16,-0.012445192362552357,-0.0086259924574493,0,172.0,-0.019924489175784717,125,0.0008116097155120403,18,164,20,71.0
23,3,8166.0,4,1,0.00021022334016761968,47,-0.002258701454976405,6,-0.03843375988838143,0.014215198493319094,0,199.0,-0.05867525296667276,130,-0.0014672219101747536,33,210,0,88.0
76,2,6756.0,5,0,-0.0014693604878053305,25,0.0012044010857647414,12,-0.014802762595482181,-0.00888669952248218,1,180.0,-0.013449111942858043,67,0.0011870687548733298,42,134,5,75.0
38,1,4826.0,1,2,0.0011633713310749267,60,-0.0016432327672559186,23,-0.01736125704535884,0.004179900055493339,0,183.0,-0.0210470477298911,117,-0.0013790246486087329,98,275,32,72.0
8,1,2918.0,0,2,0.00046458146740178507,76,-0.00043244067948803634,42,-0.004607735493050043,0.0009335408349359963,0,191.0,-0.00242888687866724,151,-0.0004085573518433709,127,354,25,82.0
48,1,7195.0,1,0,-0.001460718815412332,59,0.00031967235552666915,17,-0.028953365985103764,-0.015094602654284991,0,186.0,-0.031146590123880893,243,-0.00042220778787491013,53,355,142,74.0
64,0,2354.0,4,0,-0.0014139265072961654,135,-0.0015702626574443527,10,-0.03736185460690666,-0.018504558857029577,0,195.0,-0.0421333983261949,196,-0.0013374018505136176,180,511,0,89.0
3,0,5796.0,0,3,0.0015862436192156295,57,-0.0005102836916595478,54,0.007534991103153212,0.021510269280184985,0,180.0,0.009654199782344455,193,-0.0003693319717777339,97,347,27,73.0
40,1,4169.0,5,0,-0.001440061798526159,75,-0.001415574608984641,56,0.014474972521640575,-0.015244482068223032,0,184.0,0.013376698023896252,136,-0.001362122645176096,106,317,17,83.0
23,3,4139.0,1,2,0.00017311092705283196,85,-0.002002830151012728,92,0.03690921318451573,-0.006419554538713396,0,183.0,0.053550419767639176,230,-0.001436258337796526,75,390,36,71.0
53,1,5640.0,8,1,0.0007455770540249735,34,-0.001398481654478891,12,-0.018843367440831912,0.0014467473566294965,0,183.0,-0.020089755132324208,82,-0.0013623669725028452,38,154,19,75.0
73,0,3351.0,4,1,-0.0007735383440795091,129,-0.0015130869407471562,18,-0.032610606195552186,-0.010485028602186109,0,195.0,-0.03864910327377902,251,-0.0013316894452568818,135,515,1,88.0
77,0,6667.0,4,1,0.00040625617359176896,35,-0.0015102778546216091,12,-0.02204948205641521,-0.005731741938185082,0,188.0,-0.025138855937619126,77,-0.0013324454563937807,68,180,0,74.0
29,1,4368.0,4,3,0.0011687319412035742,84,-0.0006322803068985626,27,-0.02165901708420253,0.011572494150629048,0,193.0,-0.02452658320146188,163,-0.0005026926442051843,140,387,0,100.0
13,1,2536.0,5,1,-0.0008923140660946332,125,-0.0019460926556153844,46,-0.0194524698773363,-0.014650232651495275,0,186.0,-0.022213290810423145,322,-0.0014206396623922131,148,595,68,79.0
13,1,7041.0,1,0,-0.001440593250245077,38,0.005860896137929608,45,0.0408853991760088,-0.00804120186727294,0,182.0,0.04796345715745423,82,0.00238747158386219,57,177,21,83.0
65,1,3381.0,4,0,-0.0014598937178927338,99,-0.001541636320901708,14,-0.034873618077121214,-0.015938221392939683,0,186.0,-0.03964376937999114,200,-0.0013808812196304471,139,438,0,80.0
57,3,6956.0,3,0,-0.0015762736568424591,30,0.004982415012491064,28,0.08013402282781043,-0.00676885849527879,0,185.0,0.12744916628373693,19,0.003132707494215536,31,80,9,77.0
75,2,7943.0,6,0,-0.0014469720663645006,18,-0.0015277774370715815,17,0.012314118222714526,-0.00598374514979399,0,181.0,0.017433023333895462,49,-0.001368658914880959,34,101,2,69.0
13,1,7392.0,2,1,0.0003323628526843498,52,0.00041214611981980496,28,0.004756296365395589,0.00577688025333548,0,186.0,0.006202556906632655,64,0.00040976221732502715,75,191,16,81.0
20,3,5487.0,1,2,0.0020471205115228357,48,-0.0006729719173148566,64,0.06464483114921785,0.030651717886224287,0,176.0,0.10784711799277487,105,0.00017272962679879637,54,207,33,75.0
14,0,4219.0,0,1,-0.0005152954977481934,85,-0.0005851751093216481,71,0.01995313377248526,-0.0028544496232541373,1,187.0,0.02118172731503869,146,-0.0004389651814903352,134,365,15,87.0
11,1,6169.0,8,1,0.00010965035472038515,57,0.00018692142238858892,53,0.036948309954298236,-0.00894046990093727,0,186.0,0.03687572892694547,74,0.00018728933237344893,87,218,2,81.0
8,1,6104.0,11,0,-0.001515626501417451,37,-0.002475072218631561,19,-0.007183191586804775,-0.014505333372414003,0,179.0,-0.0140175245302998,75,-0.001433597628464712,55,167,20,72.0
