playerShort,club,leagueCountry,birthday,position,yellowCards,redCards,victories,goals,meanIAT_yellowCards,meanIAT_redCards,meanExp_yellowReds,games,meanExp_redCards,ties,meanExp_yellowCards,height,defeats,meanIAT_yellowReds,weight,skin_color
steven-davis_2,Southampton FC,England,5479.0,Defensive Midfielder,21,0,189,39,-0.028739249302670484,-0.0014163381607477643,-0.0016145925472507976,443,-0.0017069777495552347,115,-0.03560661578625027,170.0,139,-0.0013396829802415937,60.0,0.0
steven-gerrard,Liverpool FC,England,3802.0,Center Midfielder,76,3,418,194,-0.011655010134969886,-0.000148497645245004,-6.155370509869319e-07,765,-0.00033226599721701084,176,-0.014782940869757392,188.0,171,0.0003925467584230815,83.0,0.0
steven-naismith,Everton FC,England,6100.0,Center Forward,43,0,165,76,-1.0984049349056796e-05,-0.0014144870869988344,-0.0015749639871877042,324,-0.001665081687053398,68,0.0005702443174910087,175.0,91,-0.0013379320904715229,72.0,0.0
steven-pienaar,Everton FC,England,4458.0,Attacking Midfielder,64,1,203,45,0.005363233494601397,-0.0005872636078068482,0.0009842754129220175,421,-0.000586113606957517,109,0.00544547534832515,176.0,109,0.0009795555260987412,66.0,0.5
steven-reid,West Bromwich Albion,England,4086.0,Right Fullback,50,1,97,19,0.017836694363719055,-0.00017366623296893074,-0.0014963582195330226,266,-0.00024195727335746823,71,0.018735731689112252,180.0,98,-0.0013259533523466765,75.0,0.5
steven-sidwell,Fulham FC,England,4730.0,Center Midfielder,67,2,187,57,0.011510931085865046,0.00023742177407461962,0.0024453027723204505,399,0.00021412243411413878,90,0.01513329028304789,178.0,122,0.0004923570838718742,70.0,0.25
steven-whittaker,Norwich City,England,5280.0,Right Fullback,47,1,191,28,-0.0038030120406919482,-0.00038378830932989566,0.000349252139742116,387,0.0014987210796157484,79,-0.004318506230081959,186.0,117,0.00040021616755976056,87.0,0.125
stewart-downing,Liverpool FC,England,5316.0,Left Midfielder,12,0,188,44,-0.035811456386622066,-0.0014087252465049356,-0.0015265938849902008,481,-0.00161394390103089,121,-0.041254558698180614,182.0,172,-0.001332482092823738,70.0,0.125
stilian-petrov,Aston Villa,England,3472.0,Center Midfielder,74,0,234,52,0.008200057526548576,-0.0014339197533150333,5.700788761615886e-05,465,-0.0017366970654507446,112,0.009839481943178519,180.0,119,-0.0005029730629777546,77.0,0.25
stuart-taylor,Reading FC,England,3984.0,Goalkeeper,1,0,29,0,-0.0393652545860591,-0.0014091886003410124,-0.0015244298146787295,69,-0.0016116560050063221,18,-0.04527013119763742,195.0,22,-0.0013329203689820908,86.0,0.125
susaeta_3,Athletic Bilbao,Spain,6556.0,Right Winger,40,0,116,42,0.0008485241101070971,-0.0015728059924252553,0.0016608403046984358,293,-0.0024895824041291197,70,-0.0016090803275967643,179.0,107,0.0010371885041327027,68.0,0.0
sven-bender,Borussia Dortmund,Germany,7056.0,Defensive Midfielder,34,0,131,8,-0.00035307169676674727,-0.0014462250353060025,-0.001481800535116617,258,-0.001566587525149902,63,0.0012696463936201746,185.0,64,-0.0013679523147041672,72.0,0.0
sven-schipplock,1899 Hoffenheim,Germany,6886.0,Center Forward,33,1,69,68,0.011190081750502378,0.0002649195496039483,0.00033762644730255794,198,0.00025985589547100884,50,0.01102592124197933,185.0,79,0.00034259680007155005,79.0,0.25
sven-ulreich,VfB Stuttgart,Germany,6789.0,Goalkeeper,18,0,109,0,-0.022267894537828604,-0.001445353867210802,-0.0014533657796300808,265,-0.001536525764359412,59,-0.024385890490629288,189.0,97,-0.0013671282960464666,80.0,0.25
sylvain-armand,Paris Saint-Germain,France,3865.0,Left Fullback,64,5,206,20,-0.0013124722530406822,0.0019508924876406562,0.0005735422122224261,494,0.0018503028798743124,133,0.001000778258361843,182.0,155,0.0006736485532215605,82.0,0.0
sylvain-distin,Everton FC,England,2906.0,Center Back,51,1,220,11,-0.013975414924819107,-0.0009119522723212648,-0.0008381086234411817,562,-0.0007916415714753864,145,-0.0151141209909217,191.0,197,-0.0007416643790991473,85.0,0.875
sylvain-marchal,SC Bastia,France,3692.0,Center Back,68,0,95,7,0.034939056404317034,-0.0014263241195252626,-0.00021111182318806135,286,-0.0014656119995833375,87,0.03404648595532935,184.0,104,-0.00017890506602253947,80.0,0.25
sylvain-marveaux,Newcastle United,England,5948.0,Left Midfielder,10,0,60,20,-0.02476399508696227,-0.001428593109335042,-0.0014629618191227488,170,-0.0015466708786334316,48,-0.02737251513684805,172.0,62,-0.0013512746654062732,64.0,0.5
szabolcs-huszti,Hannover 96,Germany,4855.0,Right Midfielder,50,2,127,61,0.010478328446138628,0.0007315728490797134,0.002979997027293028,297,-3.095979067554499e-05,67,-0.00302075904748913,173.0,103,0.0010535413423426274,72.0,0.0
takashi-inui,Eintracht Frankfurt,Germany,6727.0,Attacking Midfielder,17,0,63,27,-0.006919083222510621,-0.001452743580906264,0.003132394779998421,151,-0.0013928836055487938,33,-0.00662501128494949,169.0,55,0.0030845330978338135,59.0,0.375
takashi-usami,1899 Hoffenheim,Germany,8161.0,Attacking Midfielder,5,0,45,23,-0.02901809234655783,-0.00144423266185082,-0.0011955837892384173,104,-0.0012639937731868574,18,-0.02571898533723864,178.0,41,-0.001366067772663173,69.0,0.5
tamas-hajnal,VfB Stuttgart,Germany,4091.0,Attacking Midfielder,40,0,129,59,-0.006538341872913757,-0.0014675704501527288,-0.0007005551046059744,348,-0.0017613025851137825,89,-0.00980128950337412,170.0,130,-0.00042082016465643765,67.0,0.25
teemu-pukki,FC Schalke 04,Germany,7392.0,Center Forward,7,0,77,44,-0.031964609487688866,-0.001511010499094088,-0.002214325707227273,162,-0.0023410269785656248,28,-0.05293806219384812,180.0,57,-0.0014292314538316012,78.0,0.0
thanos-petsos,SpVgg Greuther Fürth,Germany,7825.0,Defensive Midfielder,26,1,67,18,0.011794287244378086,0.000745211342711767,-0.0014542058492626186,154,0.0006441892955560476,37,0.012387338343492958,184.0,50,-0.001362712890755677,80.0,0.0
theo-walcott,Arsenal FC,England,7014.0,Center Forward,13,0,204,82,-0.03229927160271836,-0.0014356092058001072,-0.0016473867510372773,355,-0.001741648401462563,75,-0.03849643526713312,170.0,76,-0.001357911036071468,68.0,0.5
theodor-gebre-selassie,Werder Bremen,Germany,6201.0,Right Fullback,15,0,81,11,-0.020166345313742444,-0.001610949725316096,-0.00221615448657562,194,-0.0023429603986484773,48,-0.023391451875201866,181.0,65,-0.0015237617603210153,71.0,0.625
thiago-motta,Paris Saint-Germain,France,4622.0,Center Midfielder,92,9,210,37,0.04670262506319343,0.007617762001554219,0.0030323416534647515,349,0.009916122117758873,77,0.06251573361956181,186.0,62,0.0017142880475141033,75.0,0.25
thiago-silva,Paris Saint-Germain,France,5378.0,Center Back,28,2,172,21,-0.015036230747611547,0.000775531903189561,-0.0020347904002943045,304,0.0010503360097714385,78,-0.021348419448748733,183.0,54,-0.0014557441907576008,79.0,0.25
thiago_17,FC Barcelona,Spain,7770.0,Attacking Midfielder,16,0,125,20,-0.012445192362552357,-0.0015264539041422872,0.0013896686895906402,164,-0.002323249136733514,21,-0.019924489175784713,172.0,18,0.0008116097155120403,71.0,0.5
thibaut-courtois,Atlético Madrid,Spain,8166.0,Goalkeeper,6,1,130,0,-0.03843375988838143,0.00021022334016761968,-0.0022587014549764048,210,0.00041347391166990946,47,-0.05867525296667276,199.0,33,-0.0014672219101747536,88.0,0.25
thierry-doubai,FC Sochaux,France,6756.0,Defensive Midfielder,12,0,67,5,-0.01480276259548218,-0.0014693604878053305,0.0012044010857647414,134,-0.0017026213420684169,25,-0.013449111942858043,180.0,42,0.0011870687548733298,75.0,0.875
thomas-kahlenberg,VfL Wolfsburg,Germany,4826.0,Attacking Midfielder,23,2,117,32,-0.01736125704535884,0.0011633713310749264,-0.0016432327672559184,275,0.001411529692556501,60,-0.021047047729891105,183.0,98,-0.0013790246486087327,72.0,0.0
thomas-kleine,SpVgg Greuther Fürth,Germany,2918.0,Center Back,42,2,151,25,-0.004607735493050042,0.00046458146740178507,-0.00043244067948803634,354,0.00043757045170511903,76,-0.00242888687866724,191.0,127,-0.0004085573518433709,82.0,0.0
thomas-mueller,Bayern München,Germany,7195.0,Attacking Midfielder,17,0,243,142,-0.02895336598510376,-0.001460718815412332,0.00031967235552666915,355,-0.001725323360046186,59,-0.031146590123880893,186.0,53,-0.0004222077878749101,74.0,0.125
thomas-soerensen,Stoke City,England,2354.0,Goalkeeper,10,0,196,0,-0.037361854606906664,-0.0014139265072961654,-0.0015702626574443527,511,-0.0016601113524145536,135,-0.0421333983261949,195.0,180,-0.0013374018505136174,89.0,0.25
thomas-vermaelen,Arsenal FC,England,5796.0,Center Back,54,3,193,27,0.007534991103153213,0.0015862436192156295,-0.0005102836916595478,347,0.002238421099492273,57,0.009654199782344454,180.0,97,-0.0003693319717777339,73.0,0.0
thorben-marx,Bor. Mönchengladbach,Germany,4169.0,Defensive Midfielder,56,0,136,17,0.014474972521640577,-0.001440061798526159,-0.001415574608984641,317,-0.001496572224668392,75,0.013376698023896252,184.0,106,-0.001362122645176096,83.0,0.25
tiago_3,Atlético Madrid,Spain,4139.0,Attacking Midfielder,92,2,230,36,0.03690921318451573,0.00017311092705283196,-0.0020028301510127276,390,0.0003433953646239019,85,0.053550419767639176,183.0,75,-0.001436258337796526,71.0,0.0
tim-hoogland,VfB Stuttgart,Germany,5640.0,Right Fullback,12,1,82,19,-0.018843367440831912,0.0007455770540249735,-0.001398481654478891,154,0.0007031019672202835,34,-0.020089755132324208,183.0,38,-0.0013623669725028452,75.0,0.0
tim-howard,Everton FC,England,3351.0,Goalkeeper,18,1,251,1,-0.03261060619555219,-0.0007735383440795091,-0.0015130869407471562,515,-0.0009075367989550912,129,-0.03864910327377902,195.0,135,-0.0013316894452568818,88.0,0.25
tim-krul,Newcastle United,England,6667.0,Goalkeeper,12,1,77,0,-0.022049482056415215,0.00040625617359176896,-0.0015102778546216093,180,0.0003835588383612693,35,-0.025138855937619123,188.0,68,-0.0013324454563937809,74.0,0.25
tim-wiese,1899 Hoffenheim,Germany,4368.0,Goalkeeper,27,3,163,0,-0.02165901708420253,0.0011687319412035742,-0.0006322803068985626,387,0.0019402428357951787,84,-0.024526583201461876,193.0,140,-0.0005026926442051843,100.0,0.25
timmy-simons,1. FC Nürnberg,Germany,2536.0,Defensive Midfielder,46,1,322,68,-0.0194524698773363,-0.0008923140660946333,-0.0019460926556153844,595,-0.0011015040167607602,125,-0.022213290810423142,186.0,148,-0.001420639662392213,79.0,0.0
timo-gebhart,1. FC Nürnberg,Germany,7041.0,Attacking Midfielder,45,0,82,21,0.0408853991760088,-0.001440593250245077,0.005860896137929608,177,-0.0015417826225330952,38,0.04796345715745423,182.0,57,0.00238747158386219,83.0,0.25
timo-hildebrand,FC Schalke 04,Germany,3381.0,Goalkeeper,14,0,200,0,-0.03487361807712121,-0.0014598937178927338,-0.001541636320901708,438,-0.0016298470485115201,99,-0.03964376937999114,186.0,139,-0.001380881219630447,80.0,0.0
timor_2,CA Osasuna,Spain,6956.0,Center Midfielder,28,0,19,9,0.08013402282781042,-0.0015762736568424591,0.004982415012491064,80,-0.002506984627881034,30,0.12744916628373693,185.0,31,0.003132707494215536,77.0,0.0
timothee-kolodziejczak,OGC Nice,France,7943.0,Left Fullback,17,0,49,2,0.012314118222714526,-0.0014469720663645004,-0.0015277774370715815,101,-0.0016151951746551849,18,0.017433023333895462,181.0,34,-0.001368658914880959,69.0,0.375
timothy-chandler,1. FC Nürnberg,Germany,7392.0,Right Midfielder,28,1,64,16,0.004756296365395589,0.0003323628526843498,0.00041214611981980496,191,0.0003350812597240601,52,0.006202556906632655,186.0,75,0.0004097622173250271,81.0,0.5
tino-costa,Valencia CF,Spain,5487.0,Attacking Midfielder,64,2,105,33,0.06464483114921785,0.0020471205115228357,-0.0006729719173148566,207,0.0032559722619886094,48,0.10784711799277488,176.0,54,0.00017272962679879637,75.0,0.25
titus-bramble,Sunderland AFC,England,4219.0,Center Back,71,1,146,15,0.019953133772485265,-0.0005152954977481934,-0.0005851751093216481,365,-0.0006745360496105993,85,0.021181727315038694,187.0,134,-0.0004389651814903352,87.0,0.875
tobias-levels,Fortuna Düsseldorf,Germany,6169.0,Right Fullback,53,1,74,2,0.03694830995429824,0.00010965035472038517,0.0001869214223885889,218,0.00010943495825421321,57,0.03687572892694547,186.0,87,0.00018728933237344893,81.0,0.25
tobias-mikkelsen,SpVgg Greuther Fürth,Germany,6104.0,Right Winger,19,0,75,20,-0.007183191586804775,-0.001515626501417451,-0.0024750722186315612,167,-0.0026166931173689616,37,-0.0140175245302998,179.0,55,-0.001433597628464712,72.0,0.125
tobias-steffen,Bayer Leverkusen,Germany,8189.0,Center Forward,14,0,72,52,-0.013118932702037253,-0.0014367413303058298,0.0008897931868063478,148,-0.0014592299576363307,22,-0.01388525619956207,175.0,54,0.0009155327248172982,67.0,0.125
tobias-werner,FC Augsburg,Germany,5678.0,Left Midfielder,51,0,97,43,0.02190921576419488,-0.0014345155289618213,-0.0013542111115577462,257,-0.0014316975756921211,61,0.021866177438744396,176.0,99,-0.0013568765513087583,66.0,0.0
toifilou-maoulida,SC Bastia,France,3445.0,Center Forward,44,2,157,99,-0.011778805886396971,6.716823792011561e-05,9.568551545414931e-05,448,1.53064014799667e-05,122,-0.013337420408439497,184.0,169,0.00014439809415079066,77.0,0.75
tolgay-arslan,Hamburger SV,Germany,7532.0,Attacking Midfielder,29,1,63,41,0.017709040636556143,0.0007227198655768457,-0.0013774075019256063,156,0.0006974126877455577,32,0.017148761350771258,180.0,61,-0.0013574794944810388,77.0,0.25
tom-huddlestone,Tottenham Hotspur,England,6205.0,Defensive Midfielder,49,4,162,21,-0.0005973332142654198,0.002227284544403159,-0.0005834974551603816,369,0.00241210149183857,93,-0.003405677031349722,188.0,114,-0.00045032254318704516,80.0,0.5
tom-mickel,Hamburger SV,Germany,7048.0,Goalkeeper,2,0,44,0,-0.03773018054803485,-0.00143451552896182,-0.0013542111115577454,94,-0.001431697575692123,21,-0.03765606361901241,186.0,29,-0.0013568765513087566,81.0,0.25
tom-starke,Bayern München,Germany,4094.0,Goalkeeper,7,0,105,0,-0.03618419911260234,-0.0014303274424628584,-0.0013371869832187256,276,-0.0014136993455319716,63,-0.034376528886692764,194.0,108,-0.0013529151328015585,91.0,0.375
tom-trybull,Werder Bremen,Germany,8468.0,Defensive Midfielder,18,0,42,3,0.010081132290789194,-0.001438062291895578,0.004727514311335383,110,-0.0014599924851499686,30,0.009286629454989676,181.0,38,0.004760280692027398,72.0,0.125
tomas-pekhart,1. FC Nürnberg,Germany,7085.0,Center Forward,26,0,83,58,-0.001647891604016431,-0.0015207162117636813,-0.0001741343171480578,197,-0.0019870957905640044,46,-0.0041192316753706805,194.0,68,0.00027036052614888394,80.0,0.125
tomas-rincon,Hamburger SV,Germany,6586.0,Defensive Midfielder,43,2,61,0,0.03730745013940905,0.0026765192992661484,0.003767221023304203,177,0.0054863158945398435,44,0.0579007722328155,175.0,72,0.0026026850140415773,75.0,0.25
tomas-rosicky,Arsenal FC,England,3929.0,Attacking Midfielder,62,0,255,71,-0.0027926633118290994,-0.0014488056631039095,0.0003566066253664375,500,-0.0017541320189202925,110,-0.004156272352448242,178.0,135,0.0006493757023225454,67.0,0.0
tomer-hemed,RCD Mallorca,Spain,6330.0,Center Forward,9,0,34,32,-0.020590523945389756,-0.0015702222297422383,-0.002377554935312669,112,-0.002513596002802283,27,-0.03505385789721889,183.0,51,-0.0014852385219021934,81.0,0.5
toni-doblas,Real Zaragoza,Spain,3869.0,Goalkeeper,24,1,67,0,-0.0018023345239212398,0.0003865233987227813,0.0007500410021812081,189,0.0006148531685244383,55,-0.00048793153072905737,184.0,67,0.00047152677103859354,78.0,0.25
toni-kroos,Bayern München,Germany,7308.0,Attacking Midfielder,40,0,206,45,-0.002531101858885088,-0.001460679877848218,-0.0016369215387412753,318,-0.0017305843812773696,59,-0.004812052134255559,182.0,53,-0.001381624830966565,78.0,0.0
toni_12,Celta Vigo,Spain,7398.0,Left Midfielder,13,0,34,5,0.00523749349136441,-0.001573511464508566,-0.002362145162201356,88,-0.002497304499492984,20,0.00794796095158123,175.0,34,-0.0014883497364105577,69.0,0.25
tono,Granada CF,Spain,3637.0,Goalkeeper,21,5,65,0,-0.013011566064304154,0.007066713550602496,-0.0023694536446224107,214,0.011240233123217662,64,-0.020663650059237357,182.0,85,-0.0014903821261644302,82.0,0.0
tony-hibbert,Everton FC,England,4068.0,Right Fullback,47,2,140,0,0.004599310573978704,0.0006769719368526467,-0.00038354826267742175,318,0.0005872902517993877,71,0.003418100972167278,172.0,107,-0.00029956963864599895,70.0,0.0
tony-jantschke,Bor. Mönchengladbach,Germany,7401.0,Right Fullback,22,0,92,11,-0.0056957001173969365,-0.0014482359965195526,0.0003176600129456492,185,-0.0015841127342378681,42,-0.009002033593747141,177.0,51,0.00044975725146544445,74.0,0.125
toquero,Athletic Bilbao,Spain,5334.0,Center Forward,32,0,88,28,0.007013134517234182,-0.0015723554820214595,-0.002366912989294686,212,-0.0025023451363867287,48,0.013791882814515845,182.0,76,-0.0014872563181109217,79.0,0.125
torsten-oehrl,FC Augsburg,Germany,5850.0,Center Forward,21,1,76,55,-0.01350830143985931,6.050886839690814e-05,-0.001364256227345776,225,5.086872653464596e-05,62,-0.013779729708123191,191.0,87,-0.001357917745281828,84.0,0.0
tranquillo-barnetta,FC Schalke 04,Germany,5620.0,Left Midfielder,44,0,168,40,-0.005684352471633569,-0.001459240695176952,0.0006588525021747858,380,-0.001712188940209571,94,-0.0037273506582947017,178.0,118,0.0005218479988791236,68.0,0.125
trashorras,Rayo Vallecano,Spain,4076.0,Attacking Midfielder,37,0,75,22,0.01318253764802434,-0.0015757037648733558,0.00031306384956645254,219,-0.002509018571592889,53,0.020874152412091247,179.0,91,0.00019858846070443514,71.0,0.125
tripy-makonda,Stade Brest,France,7328.0,Left Fullback,9,1,23,0,0.003766581116369278,0.004033269335247719,-0.0015255150420585024,61,0.0038970485267767574,18,-0.000549729125755111,180.0,20,-0.0013746934662541837,70.0,0.875
tulio,Lille OSC,France,5509.0,Center Forward,15,0,91,49,-0.019616357678261757,-0.0014386133157308057,0.0035991746281150705,199,-0.0015516527512294193,53,-0.021956673808840893,191.0,55,0.0036847333097043207,83.0,0.25
tunay-torun,VfB Stuttgart,Germany,7415.0,Right Winger,21,1,47,25,0.0007805651930763293,0.0006906404749729506,0.0006172844411034434,156,0.0005293762204311885,47,0.00435898276368623,179.0,62,0.0007700501560134253,75.0,0.25
vaclav-pilar,VfL Wolfsburg,Germany,6860.0,Right Winger,11,0,44,16,-0.0069588350181990005,-0.0016386472661826287,-0.0024208844959586174,92,-0.002559404833052723,24,-0.017964317715339635,170.0,24,-0.0015499602524055955,69.0,0.125
vadim-demidov,Eintracht Frankfurt,Germany,6126.0,Center Back,25,0,80,7,-0.0005016216462681654,-0.0014989846926515519,0.005772520293642302,188,-0.002626295051564366,43,-0.0013142642613010104,185.0,65,0.0024421874986112107,80.0,0.25
valera,Getafe CF,Spain,5468.0,Right Fullback,45,0,67,10,0.027544708890656484,-0.0015727306546411079,0.0030962770742468037,216,-0.002485437315360866,54,0.04409770538783575,184.0,95,0.0019373295013137377,76.0,0.25
valeron,Deportivo La Coruña,Spain,1993.0,Attacking Midfielder,37,0,264,50,-0.025669217440692327,-0.0015644624338198767,-0.0023071172499690984,586,-0.0024391279508988025,136,-0.04003881110641803,180.0,186,-0.0014797904581694615,72.0,0.125
vasilis-pliatsikas,FC Schalke 04,Germany,6678.0,Defensive Midfielder,22,0,50,2,0.03271613040118621,-0.001467170269225604,0.009732025725930252,96,-0.0020190471961469276,28,0.048482078663948935,174.0,18,0.009301572768207764,73.0,0.125
